Serial No.,Student ID,Credits,CGPA,Course Difficulty,PASS/FAIL
4459,4459,2,6,2.0,1
4460,4460,1,0,-2.0,1
4461,4461,3,5,6.0,0
4462,4462,5,1,6.5,0
4463,4463,5,10,8.0,0
4464,4464,5,6,6.5,0
4465,4465,1,9,4.0,1
4466,4466,5,7,5.0,1
4467,4467,3,4,4.5,0
4468,4468,1,8,2.5,1
4469,4469,4,0,7.0,0
4470,4470,1,4,-0.5,1
4471,4471,1,2,2.5,0
4472,4472,3,5,0.0,1
4473,4473,1,2,4.0,0
4474,4474,3,5,4.5,0
4475,4475,4,3,4.0,0
4476,4476,3,2,1.5,1
4477,4477,5,3,3.5,0
4478,4478,1,6,2.5,1
4479,4479,5,7,2.0,1
4480,4480,3,0,4.5,0
4481,4481,4,2,5.5,0
4482,4482,4,2,2.5,0
4483,4483,3,6,4.5,0
4484,4484,3,1,3.0,0
4485,4485,4,2,4.0,0
4486,4486,2,10,0.5,1
4487,4487,4,2,2.5,1
4488,4488,2,9,5.0,1
4489,4489,3,5,4.5,0
4490,4490,1,9,1.0,1
4491,4491,5,5,5.0,0
4492,4492,1,2,1.0,1
4493,4493,5,4,2.0,1
4494,4494,1,5,1.0,1
4495,4495,2,10,3.5,1
4496,4496,2,4,3.5,0
4497,4497,1,0,-0.5,1
4498,4498,2,7,2.0,1
4499,4499,3,10,6.0,1
4500,4500,5,7,6.5,0
4501,4501,3,2,4.5,0
4502,4502,4,0,5.5,0
4503,4503,1,8,-0.5,1
4504,4504,4,4,2.5,1
4505,4505,2,0,-1.0,1
4506,4506,4,1,5.5,0
4507,4507,3,7,1.5,1
4508,4508,1,7,-2.0,1
4509,4509,1,5,-0.5,1
4510,4510,1,5,2.5,1
4511,4511,4,7,1.0,1
4512,4512,1,8,-0.5,1
4513,4513,1,6,2.5,1
4514,4514,4,7,1.0,1
4515,4515,5,9,3.5,1
4516,4516,2,7,0.5,1
4517,4517,1,3,2.5,0
4518,4518,3,8,3.0,1
4519,4519,4,10,2.5,1
4520,4520,5,10,6.5,0
4521,4521,5,4,3.5,1
4522,4522,2,2,0.5,1
4523,4523,3,8,4.5,1
4524,4524,4,6,5.5,0
4525,4525,5,0,2.0,0
4526,4526,5,1,5.0,0
4527,4527,3,1,6.0,0
4528,4528,1,3,1.0,1
4529,4529,4,3,4.0,0
4530,4530,5,7,5.0,0
4531,4531,1,4,-0.5,1
4532,4532,1,10,-2.0,1
4533,4533,1,5,1.0,1
4534,4534,4,8,5.5,1
4535,4535,2,3,0.5,1
4536,4536,1,10,1.0,1
4537,4537,5,4,3.5,0
4538,4538,1,0,1.0,0
4539,4539,2,6,-1.0,1
4540,4540,1,10,2.5,1
4541,4541,1,1,4.0,0
4542,4542,3,4,6.0,0
4543,4543,1,2,-0.5,1
4544,4544,2,5,5.0,0
4545,4545,1,3,1.0,1
4546,4546,3,3,0.0,1
4547,4547,4,6,5.5,0
4548,4548,1,3,1.0,1
4549,4549,1,0,1.0,0
4550,4550,5,8,5.0,0
4551,4551,2,0,3.5,0
4552,4552,5,2,8.0,0
4553,4553,5,0,2.0,0
4554,4554,1,4,2.5,1
4555,4555,3,3,6.0,0
4556,4556,1,5,1.0,1
4557,4557,5,3,5.0,0
4558,4558,3,3,4.5,0
4559,4559,1,10,-2.0,1
4560,4560,5,0,2.0,0
4561,4561,3,1,4.5,0
4562,4562,4,7,5.5,0
4563,4563,3,8,6.0,0
4564,4564,4,7,5.5,0
4565,4565,3,3,3.0,0
4566,4566,5,0,3.5,0
4567,4567,4,4,7.0,0
4568,4568,2,2,2.0,0
4569,4569,2,3,2.0,0
4570,4570,3,8,3.0,1
4571,4571,4,1,2.5,0
4572,4572,4,2,7.0,0
4573,4573,5,4,5.0,0
4574,4574,5,1,3.5,0
4575,4575,3,0,6.0,0
4576,4576,4,9,4.0,1
4577,4577,2,7,2.0,1
4578,4578,2,5,-1.0,1
4579,4579,2,6,5.0,0
4580,4580,3,1,3.0,0
4581,4581,4,2,2.5,0
4582,4582,2,3,3.5,0
4583,4583,3,3,4.5,0
4584,4584,5,6,5.0,0
4585,4585,3,7,3.0,1
4586,4586,4,3,7.0,0
4587,4587,1,7,1.0,1
4588,4588,5,7,6.5,0
4589,4589,3,5,4.5,0
4590,4590,3,5,1.5,1
4591,4591,3,1,3.0,0
4592,4592,3,10,4.5,1
4593,4593,5,4,2.0,1
4594,4594,1,1,1.0,1
4595,4595,3,2,1.5,1
4596,4596,1,0,1.0,0
4597,4597,1,3,-2.0,1
4598,4598,3,5,1.5,1
4599,4599,4,2,4.0,0
4600,4600,1,5,-0.5,1
4601,4601,1,10,1.0,1
4602,4602,2,10,-1.0,1
4603,4603,2,9,3.5,1
4604,4604,3,2,4.5,0
4605,4605,3,7,3.0,1
4606,4606,1,4,1.0,1
4607,4607,5,6,5.0,0
4608,4608,4,7,4.0,1
4609,4609,4,3,2.5,0
4610,4610,5,2,3.5,0
4611,4611,4,8,7.0,0
4612,4612,1,7,-0.5,1
4613,4613,3,10,3.0,1
4614,4614,2,4,0.5,1
4615,4615,4,0,7.0,0
4616,4616,2,3,3.5,0
4617,4617,1,3,-2.0,1
4618,4618,3,7,1.5,1
4619,4619,4,5,4.0,0
4620,4620,5,0,8.0,0
4621,4621,1,3,-0.5,1
4622,4622,4,8,4.0,1
4623,4623,2,8,0.5,1
4624,4624,2,8,0.5,1
4625,4625,1,6,-0.5,1
4626,4626,1,7,1.0,1
4627,4627,3,3,3.0,0
4628,4628,1,5,-2.0,1
4629,4629,4,4,2.5,0
4630,4630,4,10,1.0,1
4631,4631,1,1,1.0,0
4632,4632,2,4,2.0,1
4633,4633,5,9,5.0,0
4634,4634,5,1,5.0,0
4635,4635,4,7,1.0,1
4636,4636,2,7,3.5,1
4637,4637,2,3,2.0,1
4638,4638,5,5,5.0,0
4639,4639,4,7,7.0,0
4640,4640,2,6,-1.0,1
4641,4641,2,8,0.5,1
4642,4642,2,5,0.5,1
4643,4643,4,7,4.0,1
4644,4644,5,3,8.0,0
4645,4645,1,3,-2.0,1
4646,4646,1,1,-0.5,1
4647,4647,3,5,3.0,1
4648,4648,5,7,6.5,0
4649,4649,2,3,2.0,0
4650,4650,2,0,2.0,0
4651,4651,3,8,3.0,1
4652,4652,3,1,3.0,0
4653,4653,5,2,3.5,0
4654,4654,5,0,5.0,0
4655,4655,3,9,1.5,1
4656,4656,5,5,6.5,0
4657,4657,3,8,6.0,0
4658,4658,2,7,5.0,0
4659,4659,1,7,1.0,1
4660,4660,4,4,4.0,0
4661,4661,2,9,3.5,1
4662,4662,3,6,4.5,0
4663,4663,5,10,3.5,1
4664,4664,2,3,0.5,1
4665,4665,1,1,2.5,0
4666,4666,2,6,3.5,0
4667,4667,4,0,7.0,0
4668,4668,3,2,3.0,0
4669,4669,1,7,4.0,1
4670,4670,1,3,1.0,1
4671,4671,4,1,2.5,0
4672,4672,1,2,-0.5,1
4673,4673,2,0,3.5,0
4674,4674,2,2,-1.0,1
4675,4675,5,9,3.5,1
4676,4676,5,5,3.5,0
4677,4677,2,6,2.0,1
4678,4678,3,7,1.5,1
4679,4679,4,5,7.0,0
4680,4680,1,3,-0.5,1
4681,4681,5,3,6.5,0
4682,4682,4,2,7.0,0
4683,4683,2,9,5.0,1
4684,4684,2,8,2.0,1
4685,4685,4,3,1.0,1
4686,4686,4,8,4.0,1
4687,4687,3,3,3.0,1
4688,4688,3,10,3.0,1
4689,4689,2,7,0.5,1
4690,4690,3,7,1.5,1
4691,4691,2,4,3.5,1
4692,4692,3,3,4.5,0
4693,4693,4,6,4.0,0
4694,4694,2,7,3.5,1
4695,4695,3,10,6.0,0
4696,4696,5,4,6.5,0
4697,4697,4,9,2.5,1
4698,4698,4,10,5.5,0
4699,4699,1,0,-0.5,1
4700,4700,2,10,5.0,1
4701,4701,1,1,-0.5,1
4702,4702,2,8,0.5,1
4703,4703,1,4,-0.5,1
4704,4704,4,8,1.0,1
4705,4705,3,2,0.0,1
4706,4706,2,5,3.5,1
4707,4707,2,10,2.0,1
4708,4708,5,4,3.5,0
4709,4709,2,4,0.5,1
4710,4710,1,9,1.0,1
4711,4711,4,0,1.0,1
4712,4712,1,0,1.0,1
4713,4713,1,8,-0.5,1
4714,4714,5,9,3.5,1
4715,4715,5,10,8.0,0
4716,4716,1,3,4.0,0
4717,4717,3,0,3.0,0
4718,4718,3,1,0.0,1
4719,4719,3,8,4.5,1
4720,4720,1,1,2.5,0
4721,4721,4,0,5.5,0
4722,4722,2,6,2.0,1
4723,4723,2,7,0.5,1
4724,4724,1,9,-2.0,1
4725,4725,5,10,2.0,1
4726,4726,4,10,1.0,1
4727,4727,4,3,5.5,0
4728,4728,4,5,4.0,0
4729,4729,4,1,2.5,0
4730,4730,3,8,1.5,1
4731,4731,2,0,3.5,0
4732,4732,2,5,2.0,1
4733,4733,4,9,2.5,1
4734,4734,3,4,4.5,0
4735,4735,2,2,5.0,0
4736,4736,1,0,-2.0,1
4737,4737,5,10,2.0,1
4738,4738,4,9,5.5,0
4739,4739,5,6,3.5,0
4740,4740,1,5,-0.5,1
4741,4741,4,7,2.5,1
4742,4742,2,5,3.5,0
4743,4743,4,0,1.0,0
4744,4744,3,3,3.0,0
4745,4745,5,6,3.5,1
4746,4746,1,4,4.0,0
4747,4747,2,10,2.0,1
4748,4748,2,5,3.5,0
4749,4749,5,4,3.5,1
4750,4750,3,6,4.5,1
4751,4751,4,10,5.5,0
4752,4752,1,8,2.5,1
4753,4753,2,0,0.5,1
4754,4754,3,4,6.0,0
4755,4755,2,7,3.5,1
4756,4756,5,10,2.0,1
4757,4757,2,6,3.5,1
4758,4758,4,6,4.0,0
4759,4759,4,0,4.0,0
4760,4760,5,7,3.5,1
4761,4761,5,4,3.5,0
4762,4762,3,8,0.0,1
4763,4763,1,9,1.0,1
4764,4764,2,8,-1.0,1
4765,4765,1,0,1.0,0
4766,4766,1,8,2.5,1
4767,4767,5,6,3.5,1
4768,4768,5,1,8.0,0
4769,4769,4,8,5.5,1
4770,4770,3,8,3.0,1
4771,4771,3,8,4.5,1
4772,4772,3,10,3.0,1
4773,4773,4,0,5.5,0
4774,4774,4,8,4.0,1
4775,4775,2,5,0.5,1
4776,4776,1,5,2.5,1
4777,4777,1,7,-2.0,1
4778,4778,5,8,3.5,1
4779,4779,5,2,2.0,0
4780,4780,4,0,1.0,0
4781,4781,2,1,0.5,1
4782,4782,1,1,1.0,1
4783,4783,3,9,3.0,1
4784,4784,2,8,3.5,1
4785,4785,4,3,4.0,0
4786,4786,4,8,4.0,1
4787,4787,4,2,4.0,0
4788,4788,3,1,1.5,1
4789,4789,5,2,5.0,0
4790,4790,1,0,4.0,0
4791,4791,3,3,3.0,0
4792,4792,1,6,1.0,1
4793,4793,5,10,5.0,1
4794,4794,3,2,3.0,0
4795,4795,4,4,4.0,0
4796,4796,2,9,0.5,1
4797,4797,3,4,4.5,0
4798,4798,1,5,2.5,1
4799,4799,2,9,2.0,1
4800,4800,4,0,1.0,0
4801,4801,4,9,2.5,1
4802,4802,4,9,4.0,1
4803,4803,5,5,6.5,0
4804,4804,4,0,1.0,1
4805,4805,2,3,3.5,0
4806,4806,3,2,1.5,0
4807,4807,2,8,5.0,0
4808,4808,4,1,4.0,0
4809,4809,2,2,2.0,0
4810,4810,5,0,3.5,0
4811,4811,2,3,2.0,1
4812,4812,3,4,3.0,0
4813,4813,3,4,3.0,1
4814,4814,1,10,1.0,1
4815,4815,2,5,-1.0,1
4816,4816,3,8,1.5,1
4817,4817,1,0,4.0,0
4818,4818,1,2,4.0,0
4819,4819,4,5,5.5,0
4820,4820,4,9,2.5,1
4821,4821,3,5,1.5,1
4822,4822,4,10,4.0,1
4823,4823,1,1,1.0,1
4824,4824,5,6,3.5,1
4825,4825,3,10,6.0,1
4826,4826,1,7,1.0,1
4827,4827,5,7,3.5,1
4828,4828,1,2,2.5,0
4829,4829,5,1,3.5,0
4830,4830,4,9,4.0,1
4831,4831,4,6,2.5,1
4832,4832,2,3,2.0,1
4833,4833,1,1,1.0,1
4834,4834,4,9,4.0,1
4835,4835,3,2,4.5,0
4836,4836,1,9,1.0,1
4837,4837,4,5,7.0,0
4838,4838,1,0,1.0,1
4839,4839,2,9,3.5,1
4840,4840,4,9,7.0,0
4841,4841,5,6,3.5,1
4842,4842,3,5,3.0,1
4843,4843,5,1,6.5,0
4844,4844,1,1,1.0,0
4845,4845,4,2,4.0,0
4846,4846,3,0,4.5,0
4847,4847,3,4,3.0,0
4848,4848,3,8,0.0,1
4849,4849,5,9,6.5,0
4850,4850,3,10,4.5,1
4851,4851,5,9,8.0,0
4852,4852,4,8,4.0,1
4853,4853,2,8,3.5,1
4854,4854,1,6,2.5,1
4855,4855,4,5,5.5,0
4856,4856,2,6,2.0,1
4857,4857,1,8,-0.5,1
4858,4858,4,6,4.0,1
4859,4859,3,10,4.5,1
4860,4860,3,2,3.0,0
4861,4861,3,7,6.0,0
4862,4862,2,10,2.0,1
4863,4863,4,7,7.0,0
4864,4864,3,7,1.5,1
4865,4865,5,0,8.0,0
4866,4866,2,1,0.5,1
4867,4867,2,6,2.0,1
4868,4868,2,3,2.0,1
4869,4869,1,3,4.0,0
4870,4870,4,6,4.0,0
4871,4871,2,4,0.5,1
4872,4872,4,5,7.0,0
4873,4873,3,4,3.0,0
4874,4874,2,0,-1.0,1
4875,4875,2,9,2.0,1
4876,4876,1,10,1.0,1
4877,4877,4,7,4.0,1
4878,4878,2,9,3.5,1
4879,4879,5,8,3.5,1
4880,4880,2,7,2.0,1
4881,4881,1,6,2.5,1
4882,4882,4,4,5.5,0
4883,4883,1,10,1.0,1
4884,4884,3,7,1.5,1
4885,4885,4,4,4.0,0
4886,4886,5,6,5.0,0
4887,4887,3,3,6.0,0
4888,4888,5,6,6.5,0
4889,4889,5,3,6.5,0
4890,4890,2,8,2.0,1
4891,4891,2,6,2.0,1
4892,4892,2,4,-1.0,1
4893,4893,1,2,1.0,1
4894,4894,2,3,2.0,0
4895,4895,2,7,2.0,1
4896,4896,5,9,6.5,0
4897,4897,5,1,2.0,0
4898,4898,2,8,-1.0,1
4899,4899,5,2,5.0,0
4900,4900,4,4,5.5,0
4901,4901,3,2,1.5,1
4902,4902,2,3,2.0,1
4903,4903,1,4,2.5,1
4904,4904,5,1,3.5,0
4905,4905,3,1,3.0,0
4906,4906,1,6,-0.5,1
4907,4907,3,3,3.0,0
4908,4908,4,1,7.0,0
4909,4909,3,4,3.0,0
4910,4910,2,9,0.5,1
4911,4911,2,7,2.0,1
4912,4912,2,10,0.5,1
4913,4913,3,5,4.5,0
4914,4914,5,5,5.0,0
4915,4915,2,10,2.0,1
4916,4916,5,8,5.0,0
4917,4917,3,6,6.0,0
4918,4918,5,4,3.5,1
4919,4919,2,5,3.5,0
4920,4920,1,5,-0.5,1
4921,4921,2,4,5.0,0
4922,4922,5,7,5.0,1
4923,4923,5,5,3.5,0
4924,4924,1,3,-0.5,1
4925,4925,4,0,7.0,0
4926,4926,4,9,1.0,1
4927,4927,2,3,3.5,0
4928,4928,3,3,6.0,0
4929,4929,2,8,3.5,1
4930,4930,5,1,3.5,0
4931,4931,5,4,3.5,1
4932,4932,3,1,1.5,0
4933,4933,1,10,2.5,1
4934,4934,5,10,5.0,1
4935,4935,5,0,2.0,0
4936,4936,2,4,0.5,1
4937,4937,5,3,8.0,0
4938,4938,3,9,1.5,1
4939,4939,1,1,-2.0,1
4940,4940,1,1,1.0,0
4941,4941,2,8,0.5,1
4942,4942,5,6,5.0,0
4943,4943,1,7,1.0,1
4944,4944,4,0,1.0,1
4945,4945,4,3,4.0,0
4946,4946,4,5,5.5,0
4947,4947,1,10,4.0,1
4948,4948,4,1,4.0,0
4949,4949,5,10,2.0,1
4950,4950,1,7,2.5,1
4951,4951,2,9,3.5,1
4952,4952,5,6,2.0,1
4953,4953,2,0,0.5,1
4954,4954,4,7,2.5,1
4955,4955,4,8,4.0,1
4956,4956,5,7,6.5,0
4957,4957,4,2,4.0,0
4958,4958,2,8,-1.0,1
4959,4959,4,3,1.0,1
4960,4960,5,3,3.5,0
4961,4961,2,9,3.5,1
4962,4962,5,2,2.0,1
4963,4963,4,0,2.5,0
4964,4964,4,3,5.5,0
4965,4965,1,6,1.0,1
4966,4966,4,4,4.0,0
4967,4967,2,6,0.5,1
4968,4968,3,8,6.0,0
4969,4969,5,5,5.0,0
4970,4970,1,7,1.0,1
4971,4971,4,10,2.5,1
4972,4972,3,4,0.0,1
4973,4973,4,6,1.0,1
4974,4974,3,2,4.5,0
4975,4975,1,5,4.0,0
4976,4976,1,10,2.5,1
4977,4977,1,3,1.0,1
4978,4978,5,1,8.0,0
4979,4979,4,4,5.5,0
4980,4980,5,6,6.5,0
4981,4981,4,1,5.5,0
4982,4982,1,2,1.0,1
4983,4983,3,9,3.0,1
4984,4984,4,2,4.0,0
4985,4985,3,6,1.5,1
4986,4986,2,10,2.0,1
4987,4987,5,7,2.0,1
4988,4988,3,4,4.5,0
4989,4989,1,3,2.5,0
4990,4990,4,6,2.5,1
4991,4991,4,4,2.5,0
4992,4992,5,10,6.5,0
4993,4993,4,1,1.0,1
4994,4994,2,6,0.5,1
4995,4995,1,6,1.0,1
4996,4996,1,9,4.0,1
4997,4997,3,9,3.0,1
4998,4998,2,0,5.0,0
4999,4999,1,3,1.0,1
5000,5000,5,10,6.5,0
